nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan inf inf 9.661915726889103553e+02 1.411278651128947786e+03 8.421958448270421286e+03 8.895490190020978844e+03 6.119461773106799228e+03 3.314832065377268464e+03 2.591339061180907265e+03 3.259219231574495279e+04 9.610992524478361884e+04 1.003069715292225446e+05 6.044912158936943160e+04 2.570169843199403840e+04 8.544856347810269654e+03 2.072389675884865028e+03 5.647285226884752092e+02 4.751629621941396522e+02 5.419842997746384299e+02 1.000884479986775773e+03 1.838116332058868011e+03 2.579902659804321502e+03 2.489124602186896482e+03 2.035485341062002817e+03 2.621358936575686130e+03 4.962743005216932943e+03 6.453410337119737051e+03 4.424423902042228292e+03 2.097715464573240752e+03 1.086912899170388073e+03 8.501819916989857120e+02 8.345319256491081887e+02 8.909752189062743355e+02 9.675926117677408911e+02 1.044715518413059044e+03 1.110826441216973762e+03 1.162206574102180412e+03 1.213117700474450885e+03 1.281612743143074567e+03 1.393286912273327516e+03 1.572482878131935195e+03 1.808360519214467331e+03 2.049537611484199715e+03 2.279395616382259504e+03 2.574332428329133108e+03 2.981580589832816258e+03 3.501737948675599910e+03 3.996572625972826700e+03 4.242224372509544082e+03 4.187842604798262073e+03 3.746158114699519956e+03 3.214152973406876299e+03 2.937081288983058130e+03 2.920399791826617275e+03 2.889377675999063285e+03 2.731537962429373238e+03 2.506224607907160589e+03 2.323851919457637450e+03 2.199120309048093077e+03 inf nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan inf 5.151449612355172576e+03 7.136761529425291428e+02 2.306358932691314749e+03 9.614186029608659737e+03 1.099085200083741620e+04 7.008403815761717851e+03 3.940989028452755520e+03 2.367290572195982895e+04 8.584068689362664009e+04 1.068890611415002495e+05 7.559667171276987938e+04 3.724691423865511752e+04 1.416673459799647026e+04 3.859536655369956407e+03 6.900537616017733171e+02 5.927875536378784318e+02 6.976143484979080540e+02 8.977160453825781588e+02 1.822205004110569234e+03 3.044682525821263880e+03 3.309136295358353891e+03 2.741845115685980545e+03 2.793800648407748213e+03 4.390641510316973836e+03 6.060148747385519528e+03 4.799834032461523748e+03 2.608002890064347866e+03 1.430244255101946919e+03 1.092342083828318209e+03 1.041423594242031186e+03 1.086695685703053641e+03 1.171740273416211494e+03 1.261321551020716470e+03 1.339254217528159643e+03 1.411220667880151723e+03 1.511971029394976767e+03 1.653915537426652463e+03 1.881594224257298265e+03 2.220442894547881224e+03 2.639634430081992832e+03 3.035918127928418016e+03 3.356605829072590950e+03 3.678027287368793623e+03 4.102680477544236965e+03 4.698851722458391123e+03 5.404132892074437223e+03 5.909550264512897229e+03 5.814161962585891160e+03 5.201054808064470308e+03 4.534092853054710758e+03 4.176253727962277480e+03 4.179577654524601712e+03 4.396199810031379457e+03 4.429212198859397176e+03 4.148544157974652990e+03 3.707884557621139265e+03 3.319196607250717989e+03 3.069127278472262788e+03 inf nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan inf inf 8.158140423863136675e+03 1.448819799266372002e+03 2.785903460131418342e+03 9.386197864471774665e+03 1.050227661294263271e+04 6.583852007473498816e+03 1.481291420749097233e+04 6.349663075190702511e+04 1.071532774541605759e+05 9.430142120932080434e+04 5.803352489577529923e+04 2.753217361265197178e+04 1.040558778743598850e+04 1.860067209095776434e+03 4.438637139478705649e+02 1.051020546240590875e+03 1.117353814624290862e+03 1.503811627528034705e+03 2.921091025745717616e+03 4.450192271049537339e+03 4.297980707115325458e+03 3.355029135180750473e+03 3.470950402704196222e+03 4.561736478341230395e+03 4.595430494166098470e+03 3.084496370238205600e+03 1.781177299999593060e+03 1.267630662057420977e+03 1.169847139621482938e+03 1.192588961643254834e+03 1.258069256922990235e+03 1.345954347078771889e+03 1.429400291817932157e+03 1.500803919045243902e+03 1.605698535139681553e+03 1.771562048977400082e+03 2.032330369694470846e+03 2.433053382226285521e+03 2.905489882256913006e+03 3.349464232799021374e+03 3.680410088183327844e+03 3.893421159759504462e+03 4.097214422306544293e+03 4.475122601920386842e+03 5.047027535894666471e+03 5.550174786556658546e+03 5.690052244190609599e+03 5.223132953707766319e+03 4.579566303765624980e+03 4.226375647650527753e+03 4.221499122643404917e+03 4.567272901788512172e+03 4.895519592748189098e+03 4.935897755484520530e+03 4.677587887699433850e+03 4.207040471692346728e+03 3.716396364002962400e+03 inf nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan inf 2.305334636722246069e+04 1.318407969262273036e+04 2.922300420517902694e+03 2.938184023448453900e+03 6.007625312584981657e+03 6.840281152355814811e+03 1.551518179029141720e+04 5.788433616319634893e+04 1.049769133462386526e+05 9.879171513754420448e+04 6.869795642687752843e+04 4.105351083449052385e+04 2.055842979795939027e+04 5.489195107289828229e+03 5.924690863553523741e+02 1.094001711475134698e+03 2.099699382637510553e+03 1.746250098503668369e+03 2.392493396056606343e+03 4.744285031434812481e+03 6.443985566288366499e+03 5.501018035067885648e+03 3.981313486546107470e+03 3.669260172648066600e+03 3.736865019871029290e+03 2.979145145636579400e+03 1.944951528314618372e+03 1.388980241548207459e+03 1.229284327564417936e+03 1.232871180797084662e+03 1.273086391192060091e+03 1.341727530944892351e+03 1.411406398542382021e+03 1.463200335441488278e+03 1.516174529137495256e+03 1.651635758912480014e+03 1.904129379217391033e+03 2.266825957397027651e+03 2.659903270234743104e+03 2.960473715898992396e+03 3.105621857253951475e+03 3.104551804776640438e+03 3.081086294118780188e+03 3.177763293721137416e+03 3.388611519042993677e+03 3.578296966965258434e+03 3.650508621620179383e+03 3.565471362561717797e+03 3.291049642589960968e+03 3.060442204986537490e+03 3.055349181826193217e+03 3.343152758258727772e+03 3.770327657091200308e+03 4.073919474436383553e+03 4.125506298245347352e+03 3.953078218764062058e+03 3.646877200548924066e+03 3.348334371237810501e+03 inf nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan inf inf 3.509564500681339996e+04 1.874621639349019460e+04 4.205505693652939954e+03 1.941492287378298215e+03 3.103843364728761571e+03 8.940527950234059972e+03 3.600742697311388474e+04 9.038323842777081882e+04 1.032977990963916527e+05 8.055512649755891471e+04 5.523433228071477060e+04 3.580323104466480436e+04 1.772177642314482728e+04 3.205798337933868424e+03 4.872307385244864122e+02 2.023154913109400923e+03 2.962698060602960140e+03 2.092311825503705222e+03 2.889250147436435782e+03 5.866632737612981146e+03 7.948421121494438012e+03 6.688964150041200810e+03 4.758546493010499944e+03 3.873603982049752631e+03 3.350779688489307773e+03 2.463110970533939053e+03 1.691357225296819706e+03 1.340289708151885179e+03 1.260532731644990690e+03 1.253824242657012519e+03 1.289668510272273124e+03 1.352896835936206344e+03 1.401080258574898608e+03 1.419322427742693208e+03 1.472243507898492226e+03 1.618311937271237639e+03 1.860450878623655626e+03 2.108360266925847554e+03 2.269648251760193943e+03 2.295962250296690399e+03 2.215877702899297219e+03 2.125859392028719412e+03 2.057203811518725615e+03 2.045830736974961155e+03 2.083186727089320812e+03 2.132227826817116693e+03 2.158900258873855364e+03 2.138509397578294738e+03 2.090637343387650162e+03 2.085135133510443211e+03 2.197568985854423318e+03 2.447096040619297582e+03 2.746177359024928137e+03 2.941788062709420501e+03 2.997602793123221090e+03 2.922256188769596065e+03 2.817924323323790759e+03 inf nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan inf 3.771162366220370313e+04 4.328463408279867872e+04 1.804387270794108917e+04 3.404680739551422448e+03 8.563088518525042900e+02 4.217455056808237714e+03 2.550549796425459135e+04 7.260368982572095410e+04 9.928214871312708419e+04 8.171081936738478544e+04 5.912013961977024155e+04 4.365914638129525702e+04 2.978677904628152464e+04 1.042932997975591024e+04 1.025973197047743952e+03 1.096269686592957669e+03 3.750609836968380932e+03 3.575310025744044196e+03 2.343343210348821685e+03 3.785665090894372952e+03 7.197440605235202383e+03 8.891454248008965806e+03 7.380259427587236132e+03 5.379929944832763795e+03 4.135032231077958386e+03 2.999732799730710212e+03 2.054724527710955499e+03 1.531806093935624176e+03 1.333420880020474669e+03 1.258256048853819266e+03 1.255238455715137206e+03 1.304099449680204543e+03 1.358494150634013749e+03 1.370444449573521752e+03 1.375730172817907714e+03 1.443157570652136201e+03 1.572491543946602633e+03 1.679919043216450063e+03 1.692337317919035286e+03 1.609325511305084319e+03 1.472049583436983767e+03 1.347513332766461190e+03 1.265885746987785751e+03 1.213006347484691332e+03 1.194843113291116424e+03 1.211034644771953253e+03 1.236956592677067647e+03 1.262385769709143460e+03 1.299876664251816010e+03 1.347014759327896854e+03 1.410613753788241183e+03 1.491545037861523724e+03 1.592432041561565029e+03 1.717726974105059753e+03 1.820287630833418007e+03 1.882443660894755340e+03 1.931193084170559132e+03 1.946942227522074745e+03 inf nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan inf inf 4.940470772679659422e+04 5.232366433904634323e+04 2.189146509264754059e+04 3.417429236590259734e+03 5.366099915458548821e+02 9.546236589229873061e+03 4.636319797422064585e+04 8.481782166835028329e+04 8.137599091784394113e+04 5.991590912158882566e+04 4.622650828354877740e+04 3.939430411069691036e+04 2.717468623593797020e+04 7.610509763368623680e+03 6.518949328697067358e+02 1.822079154848448752e+03 5.650980873290781346e+03 5.004238023739684650e+03 2.682247546681742733e+03 3.126827527912429105e+03 5.887316667858989604e+03 7.900854812667276747e+03 7.146659861119131165e+03 5.447911424726798032e+03 3.924977808998923138e+03 2.741826409379501001e+03 1.925312015922120281e+03 1.510313968728670488e+03 1.327439709061380654e+03 1.258592150254555918e+03 1.277617038133637607e+03 1.339826189672684450e+03 1.361638600121206537e+03 1.336735643233963401e+03 1.319691148346203363e+03 1.337211909277958057e+03 1.333772751515790105e+03 1.260278070429920035e+03 1.124498112138910983e+03 9.706850980136662201e+02 8.506147476159742382e+02 7.763542695570770320e+02 7.288450666546036700e+02 7.003700245453389925e+02 6.860490336431652167e+02 6.838350555897668528e+02 6.956537416360393991e+02 7.263055178179464519e+02 7.725140382409543918e+02 8.136988840748325629e+02 8.373812556838726096e+02 8.471546193359222343e+02 8.583913533808650982e+02 8.939786180768863915e+02 9.489075006855154015e+02 1.001507398711332257e+03 1.032567952874246430e+03 inf nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan inf 3.341970096751351957e+04 5.934527555913435936e+04 4.642264118937296007e+04 1.418486966609812407e+04 1.097032393321187783e+03 2.742669944890115403e+03 2.820501823016761409e+04 7.124844970553414896e+04 7.708003598707838682e+04 5.813233346283458377e+04 4.422049660866874183e+04 3.999799991180798679e+04 3.604966132379427290e+04 1.844517898405594315e+04 2.962391701246570847e+03 6.099081266917745552e+02 4.170990099821940930e+03 7.998328645229292306e+03 5.268109309179564661e+03 2.494431444195512995e+03 2.890153366507519422e+03 4.951421125669784487e+03 6.029382160963685237e+03 5.423423049509171506e+03 4.290022139516945572e+03 3.080888685781176719e+03 2.213645910009480303e+03 1.709143593845314626e+03 1.455941125802110491e+03 1.336178391479970514e+03 1.304814778442589613e+03 1.351791870140688843e+03 1.412798468797229816e+03 1.380659614727511553e+03 1.311305079362311744e+03 1.260917480853942834e+03 1.202714113896504387e+03 1.084406327050699929e+03 9.284701344926787669e+02 7.861693168861118011e+02 6.805384770930816103e+02 6.146141719036264703e+02 5.759985363002031136e+02 5.504718784668186800e+02 5.343168393405477445e+02 5.224553167586640257e+02 5.194576474324585433e+02 5.328202034919700054e+02 5.585634733932555491e+02 5.843420615694192293e+02 6.008919902496827490e+02 6.039051967515534898e+02 6.028136130432739037e+02 6.075044902973679655e+02 6.244236297232271227e+02 6.496916516112017916e+02 6.649548335106655941e+02 6.617851675883042617e+02 inf nan nan nan nan nan
