9.237604307034013118e+01 9.437604307034013118e+01 9.637604307034013118e+01 9.837604307034013118e+01 1.003760430703401312e+02 1.023760430703401312e+02 1.043760430703401312e+02 1.063760430703401312e+02 1.083760430703401312e+02 1.103760430703401312e+02 1.123760430703401312e+02 1.143760430703401312e+02 1.163760430703401312e+02 1.183760430703401312e+02 1.203760430703401312e+02 1.223760430703401312e+02 1.243760430703401312e+02 1.263760430703401312e+02 1.283760430703401312e+02 1.303760430703401312e+02 1.323760430703401312e+02 1.343760430703401312e+02 1.363760430703401312e+02 1.383760430703401312e+02 1.403760430703401312e+02 1.423760430703401312e+02 1.443760430703401312e+02 1.463760430703401312e+02 1.483760430703401312e+02 1.503760430703401312e+02 1.523760430703401312e+02
9.122134253196087172e+01 9.322134253196087172e+01 9.522134253196087172e+01 9.722134253196087172e+01 9.922134253196087172e+01 1.012213425319608717e+02 1.032213425319608717e+02 1.052213425319608717e+02 1.072213425319608717e+02 1.092213425319608717e+02 1.112213425319608717e+02 1.132213425319608717e+02 1.152213425319608717e+02 1.172213425319608717e+02 1.192213425319608717e+02 1.212213425319608717e+02 1.232213425319608717e+02 1.252213425319608717e+02 1.272213425319608717e+02 1.292213425319608859e+02 1.312213425319608859e+02 1.332213425319608859e+02 1.352213425319608859e+02 1.372213425319608859e+02 1.392213425319608859e+02 1.412213425319608859e+02 1.432213425319608859e+02 1.452213425319608859e+02 1.472213425319608859e+02 1.492213425319608859e+02 1.512213425319608859e+02
9.006664199358162648e+01 9.206664199358162648e+01 9.406664199358162648e+01 9.606664199358162648e+01 9.806664199358162648e+01 1.000666419935816265e+02 1.020666419935816265e+02 1.040666419935816265e+02 1.060666419935816265e+02 1.080666419935816265e+02 1.100666419935816265e+02 1.120666419935816265e+02 1.140666419935816265e+02 1.160666419935816265e+02 1.180666419935816265e+02 1.200666419935816265e+02 1.220666419935816265e+02 1.240666419935816265e+02 1.260666419935816265e+02 1.280666419935816123e+02 1.300666419935816123e+02 1.320666419935816123e+02 1.340666419935816123e+02 1.360666419935816123e+02 1.380666419935816123e+02 1.400666419935816123e+02 1.420666419935816123e+02 1.440666419935816123e+02 1.460666419935816123e+02 1.480666419935816123e+02 1.500666419935816123e+02
8.891194145520236702e+01 9.091194145520236702e+01 9.291194145520236702e+01 9.491194145520236702e+01 9.691194145520236702e+01 9.891194145520236702e+01 1.009119414552023670e+02 1.029119414552023670e+02 1.049119414552023670e+02 1.069119414552023670e+02 1.089119414552023670e+02 1.109119414552023670e+02 1.129119414552023670e+02 1.149119414552023670e+02 1.169119414552023670e+02 1.189119414552023670e+02 1.209119414552023670e+02 1.229119414552023670e+02 1.249119414552023670e+02 1.269119414552023670e+02 1.289119414552023670e+02 1.309119414552023670e+02 1.329119414552023670e+02 1.349119414552023670e+02 1.369119414552023670e+02 1.389119414552023670e+02 1.409119414552023670e+02 1.429119414552023670e+02 1.449119414552023670e+02 1.469119414552023670e+02 1.489119414552023670e+02
8.775724091682312178e+01 8.975724091682312178e+01 9.175724091682312178e+01 9.375724091682312178e+01 9.575724091682312178e+01 9.775724091682312178e+01 9.975724091682312178e+01 1.017572409168231218e+02 1.037572409168231218e+02 1.057572409168231218e+02 1.077572409168231218e+02 1.097572409168231218e+02 1.117572409168231218e+02 1.137572409168231218e+02 1.157572409168231218e+02 1.177572409168231218e+02 1.197572409168231218e+02 1.217572409168231218e+02 1.237572409168231218e+02 1.257572409168231218e+02 1.277572409168231218e+02 1.297572409168231218e+02 1.317572409168231218e+02 1.337572409168231218e+02 1.357572409168231218e+02 1.377572409168231218e+02 1.397572409168231218e+02 1.417572409168231218e+02 1.437572409168231218e+02 1.457572409168231218e+02 1.477572409168231218e+02
8.660254037844386232e+01 8.860254037844386232e+01 9.060254037844386232e+01 9.260254037844386232e+01 9.460254037844386232e+01 9.660254037844386232e+01 9.860254037844386232e+01 1.006025403784438623e+02 1.026025403784438623e+02 1.046025403784438623e+02 1.066025403784438623e+02 1.086025403784438623e+02 1.106025403784438623e+02 1.126025403784438623e+02 1.146025403784438623e+02 1.166025403784438623e+02 1.186025403784438623e+02 1.206025403784438623e+02 1.226025403784438623e+02 1.246025403784438623e+02 1.266025403784438623e+02 1.286025403784438765e+02 1.306025403784438765e+02 1.326025403784438765e+02 1.346025403784438765e+02 1.366025403784438765e+02 1.386025403784438765e+02 1.406025403784438765e+02 1.426025403784438765e+02 1.446025403784438765e+02 1.466025403784438765e+02
8.544783984006461708e+01 8.744783984006461708e+01 8.944783984006461708e+01 9.144783984006461708e+01 9.344783984006461708e+01 9.544783984006461708e+01 9.744783984006461708e+01 9.944783984006461708e+01 1.014478398400646171e+02 1.034478398400646171e+02 1.054478398400646171e+02 1.074478398400646171e+02 1.094478398400646171e+02 1.114478398400646171e+02 1.134478398400646171e+02 1.154478398400646171e+02 1.174478398400646171e+02 1.194478398400646171e+02 1.214478398400646171e+02 1.234478398400646171e+02 1.254478398400646171e+02 1.274478398400646171e+02 1.294478398400646029e+02 1.314478398400646029e+02 1.334478398400646029e+02 1.354478398400646029e+02 1.374478398400646029e+02 1.394478398400646029e+02 1.414478398400646029e+02 1.434478398400646029e+02 1.454478398400646029e+02
8.429313930168535762e+01 8.629313930168535762e+01 8.829313930168535762e+01 9.029313930168535762e+01 9.229313930168535762e+01 9.429313930168535762e+01 9.629313930168535762e+01 9.829313930168535762e+01 1.002931393016853576e+02 1.022931393016853576e+02 1.042931393016853576e+02 1.062931393016853576e+02 1.082931393016853576e+02 1.102931393016853576e+02 1.122931393016853576e+02 1.142931393016853576e+02 1.162931393016853576e+02 1.182931393016853576e+02 1.202931393016853576e+02 1.222931393016853576e+02 1.242931393016853576e+02 1.262931393016853576e+02 1.282931393016853576e+02 1.302931393016853576e+02 1.322931393016853576e+02 1.342931393016853576e+02 1.362931393016853576e+02 1.382931393016853576e+02 1.402931393016853576e+02 1.422931393016853576e+02 1.442931393016853576e+02
8.313843876330611238e+01 8.513843876330611238e+01 8.713843876330611238e+01 8.913843876330611238e+01 9.113843876330611238e+01 9.313843876330611238e+01 9.513843876330611238e+01 9.713843876330611238e+01 9.913843876330611238e+01 1.011384387633061124e+02 1.031384387633061124e+02 1.051384387633061124e+02 1.071384387633061124e+02 1.091384387633061124e+02 1.111384387633061124e+02 1.131384387633061124e+02 1.151384387633061124e+02 1.171384387633061124e+02 1.191384387633061124e+02 1.211384387633061124e+02 1.231384387633061124e+02 1.251384387633061124e+02 1.271384387633061124e+02 1.291384387633061124e+02 1.311384387633061124e+02 1.331384387633061124e+02 1.351384387633061124e+02 1.371384387633061124e+02 1.391384387633061124e+02 1.411384387633061124e+02 1.431384387633061124e+02
8.198373822492686713e+01 8.398373822492686713e+01 8.598373822492686713e+01 8.798373822492686713e+01 8.998373822492686713e+01 9.198373822492686713e+01 9.398373822492686713e+01 9.598373822492686713e+01 9.798373822492686713e+01 9.998373822492686713e+01 1.019837382249268671e+02 1.039837382249268671e+02 1.059837382249268671e+02 1.079837382249268671e+02 1.099837382249268671e+02 1.119837382249268671e+02 1.139837382249268671e+02 1.159837382249268671e+02 1.179837382249268671e+02 1.199837382249268671e+02 1.219837382249268671e+02 1.239837382249268671e+02 1.259837382249268671e+02 1.279837382249268671e+02 1.299837382249268671e+02 1.319837382249268671e+02 1.339837382249268671e+02 1.359837382249268671e+02 1.379837382249268671e+02 1.399837382249268671e+02 1.419837382249268671e+02
8.082903768654760768e+01 8.282903768654760768e+01 8.482903768654760768e+01 8.682903768654760768e+01 8.882903768654760768e+01 9.082903768654760768e+01 9.282903768654760768e+01 9.482903768654760768e+01 9.682903768654760768e+01 9.882903768654760768e+01 1.008290376865476077e+02 1.028290376865476077e+02 1.048290376865476077e+02 1.068290376865476077e+02 1.088290376865476077e+02 1.108290376865476077e+02 1.128290376865476077e+02 1.148290376865476077e+02 1.168290376865476077e+02 1.188290376865476077e+02 1.208290376865476077e+02 1.228290376865476077e+02 1.248290376865476077e+02 1.268290376865476077e+02 1.288290376865476219e+02 1.308290376865476219e+02 1.328290376865476219e+02 1.348290376865476219e+02 1.368290376865476219e+02 1.388290376865476219e+02 1.408290376865476219e+02
7.967433714816834822e+01 8.167433714816834822e+01 8.367433714816834822e+01 8.567433714816834822e+01 8.767433714816834822e+01 8.967433714816834822e+01 9.167433714816834822e+01 9.367433714816834822e+01 9.567433714816834822e+01 9.767433714816834822e+01 9.967433714816834822e+01 1.016743371481683482e+02 1.036743371481683482e+02 1.056743371481683482e+02 1.076743371481683482e+02 1.096743371481683482e+02 1.116743371481683482e+02 1.136743371481683482e+02 1.156743371481683482e+02 1.176743371481683482e+02 1.196743371481683482e+02 1.216743371481683482e+02 1.236743371481683482e+02 1.256743371481683482e+02 1.276743371481683482e+02 1.296743371481683482e+02 1.316743371481683482e+02 1.336743371481683482e+02 1.356743371481683482e+02 1.376743371481683482e+02 1.396743371481683482e+02
7.851963660978910298e+01 8.051963660978910298e+01 8.251963660978910298e+01 8.451963660978910298e+01 8.651963660978910298e+01 8.851963660978910298e+01 9.051963660978910298e+01 9.251963660978910298e+01 9.451963660978910298e+01 9.651963660978910298e+01 9.851963660978910298e+01 1.005196366097891030e+02 1.025196366097891030e+02 1.045196366097891030e+02 1.065196366097891030e+02 1.085196366097891030e+02 1.105196366097891030e+02 1.125196366097891030e+02 1.145196366097891030e+02 1.165196366097891030e+02 1.185196366097891030e+02 1.205196366097891030e+02 1.225196366097891030e+02 1.245196366097891030e+02 1.265196366097891030e+02 1.285196366097891030e+02 1.305196366097891030e+02 1.325196366097891030e+02 1.345196366097891030e+02 1.365196366097891030e+02 1.385196366097891030e+02
7.736493607140985773e+01 7.936493607140985773e+01 8.136493607140985773e+01 8.336493607140985773e+01 8.536493607140985773e+01 8.736493607140985773e+01 8.936493607140985773e+01 9.136493607140985773e+01 9.336493607140985773e+01 9.536493607140985773e+01 9.736493607140985773e+01 9.936493607140985773e+01 1.013649360714098577e+02 1.033649360714098577e+02 1.053649360714098577e+02 1.073649360714098577e+02 1.093649360714098577e+02 1.113649360714098577e+02 1.133649360714098577e+02 1.153649360714098577e+02 1.173649360714098577e+02 1.193649360714098577e+02 1.213649360714098577e+02 1.233649360714098577e+02 1.253649360714098577e+02 1.273649360714098577e+02 1.293649360714098577e+02 1.313649360714098577e+02 1.333649360714098577e+02 1.353649360714098577e+02 1.373649360714098577e+02
7.621023553303059828e+01 7.821023553303059828e+01 8.021023553303059828e+01 8.221023553303059828e+01 8.421023553303059828e+01 8.621023553303059828e+01 8.821023553303059828e+01 9.021023553303059828e+01 9.221023553303059828e+01 9.421023553303059828e+01 9.621023553303059828e+01 9.821023553303059828e+01 1.002102355330305983e+02 1.022102355330305983e+02 1.042102355330305983e+02 1.062102355330305983e+02 1.082102355330305983e+02 1.102102355330305983e+02 1.122102355330305983e+02 1.142102355330305983e+02 1.162102355330305983e+02 1.182102355330305983e+02 1.202102355330305983e+02 1.222102355330305983e+02 1.242102355330305983e+02 1.262102355330305983e+02 1.282102355330306125e+02 1.302102355330306125e+02 1.322102355330306125e+02 1.342102355330306125e+02 1.362102355330306125e+02
7.505553499465135303e+01 7.705553499465135303e+01 7.905553499465135303e+01 8.105553499465135303e+01 8.305553499465135303e+01 8.505553499465135303e+01 8.705553499465135303e+01 8.905553499465135303e+01 9.105553499465135303e+01 9.305553499465135303e+01 9.505553499465135303e+01 9.705553499465135303e+01 9.905553499465135303e+01 1.010555349946513530e+02 1.030555349946513530e+02 1.050555349946513530e+02 1.070555349946513530e+02 1.090555349946513530e+02 1.110555349946513530e+02 1.130555349946513530e+02 1.150555349946513530e+02 1.170555349946513530e+02 1.190555349946513530e+02 1.210555349946513530e+02 1.230555349946513530e+02 1.250555349946513530e+02 1.270555349946513530e+02 1.290555349946513388e+02 1.310555349946513388e+02 1.330555349946513388e+02 1.350555349946513388e+02
7.390083445627209358e+01 7.590083445627209358e+01 7.790083445627209358e+01 7.990083445627209358e+01 8.190083445627209358e+01 8.390083445627209358e+01 8.590083445627209358e+01 8.790083445627209358e+01 8.990083445627209358e+01 9.190083445627209358e+01 9.390083445627209358e+01 9.590083445627209358e+01 9.790083445627209358e+01 9.990083445627209358e+01 1.019008344562720936e+02 1.039008344562720936e+02 1.059008344562720936e+02 1.079008344562720936e+02 1.099008344562720936e+02 1.119008344562720936e+02 1.139008344562720936e+02 1.159008344562720936e+02 1.179008344562720936e+02 1.199008344562720936e+02 1.219008344562720936e+02 1.239008344562720936e+02 1.259008344562720936e+02 1.279008344562720936e+02 1.299008344562720936e+02 1.319008344562720936e+02 1.339008344562720936e+02
7.274613391789284833e+01 7.474613391789284833e+01 7.674613391789284833e+01 7.874613391789284833e+01 8.074613391789284833e+01 8.274613391789284833e+01 8.474613391789284833e+01 8.674613391789284833e+01 8.874613391789284833e+01 9.074613391789284833e+01 9.274613391789284833e+01 9.474613391789284833e+01 9.674613391789284833e+01 9.874613391789284833e+01 1.007461339178928483e+02 1.027461339178928483e+02 1.047461339178928483e+02 1.067461339178928483e+02 1.087461339178928483e+02 1.107461339178928483e+02 1.127461339178928483e+02 1.147461339178928483e+02 1.167461339178928483e+02 1.187461339178928483e+02 1.207461339178928483e+02 1.227461339178928483e+02 1.247461339178928483e+02 1.267461339178928483e+02 1.287461339178928483e+02 1.307461339178928483e+02 1.327461339178928483e+02
7.159143337951360309e+01 7.359143337951360309e+01 7.559143337951360309e+01 7.759143337951360309e+01 7.959143337951360309e+01 8.159143337951360309e+01 8.359143337951360309e+01 8.559143337951360309e+01 8.759143337951360309e+01 8.959143337951360309e+01 9.159143337951360309e+01 9.359143337951360309e+01 9.559143337951360309e+01 9.759143337951360309e+01 9.959143337951360309e+01 1.015914333795136031e+02 1.035914333795136031e+02 1.055914333795136031e+02 1.075914333795136031e+02 1.095914333795136031e+02 1.115914333795136031e+02 1.135914333795136031e+02 1.155914333795136031e+02 1.175914333795136031e+02 1.195914333795136031e+02 1.215914333795136031e+02 1.235914333795136031e+02 1.255914333795136031e+02 1.275914333795136031e+02 1.295914333795136031e+02 1.315914333795136031e+02
7.043673284113434363e+01 7.243673284113434363e+01 7.443673284113434363e+01 7.643673284113434363e+01 7.843673284113434363e+01 8.043673284113434363e+01 8.243673284113434363e+01 8.443673284113434363e+01 8.643673284113434363e+01 8.843673284113434363e+01 9.043673284113434363e+01 9.243673284113434363e+01 9.443673284113434363e+01 9.643673284113434363e+01 9.843673284113434363e+01 1.004367328411343436e+02 1.024367328411343436e+02 1.044367328411343436e+02 1.064367328411343436e+02 1.084367328411343436e+02 1.104367328411343436e+02 1.124367328411343436e+02 1.144367328411343436e+02 1.164367328411343436e+02 1.184367328411343436e+02 1.204367328411343436e+02 1.224367328411343436e+02 1.244367328411343436e+02 1.264367328411343436e+02 1.284367328411343578e+02 1.304367328411343578e+02
6.928203230275508417e+01 7.128203230275508417e+01 7.328203230275508417e+01 7.528203230275508417e+01 7.728203230275508417e+01 7.928203230275508417e+01 8.128203230275508417e+01 8.328203230275508417e+01 8.528203230275508417e+01 8.728203230275508417e+01 8.928203230275508417e+01 9.128203230275508417e+01 9.328203230275508417e+01 9.528203230275508417e+01 9.728203230275508417e+01 9.928203230275508417e+01 1.012820323027550842e+02 1.032820323027550842e+02 1.052820323027550842e+02 1.072820323027550842e+02 1.092820323027550842e+02 1.112820323027550842e+02 1.132820323027550842e+02 1.152820323027550842e+02 1.172820323027550842e+02 1.192820323027550842e+02 1.212820323027550842e+02 1.232820323027550842e+02 1.252820323027550842e+02 1.272820323027550842e+02 1.292820323027550842e+02
6.812733176437583893e+01 7.012733176437583893e+01 7.212733176437583893e+01 7.412733176437583893e+01 7.612733176437583893e+01 7.812733176437583893e+01 8.012733176437583893e+01 8.212733176437583893e+01 8.412733176437583893e+01 8.612733176437583893e+01 8.812733176437583893e+01 9.012733176437583893e+01 9.212733176437583893e+01 9.412733176437583893e+01 9.612733176437583893e+01 9.812733176437583893e+01 1.001273317643758389e+02 1.021273317643758389e+02 1.041273317643758389e+02 1.061273317643758389e+02 1.081273317643758389e+02 1.101273317643758389e+02 1.121273317643758389e+02 1.141273317643758389e+02 1.161273317643758389e+02 1.181273317643758389e+02 1.201273317643758389e+02 1.221273317643758389e+02 1.241273317643758389e+02 1.261273317643758389e+02 1.281273317643758389e+02
6.697263122599659368e+01 6.897263122599659368e+01 7.097263122599659368e+01 7.297263122599659368e+01 7.497263122599659368e+01 7.697263122599659368e+01 7.897263122599659368e+01 8.097263122599659368e+01 8.297263122599659368e+01 8.497263122599659368e+01 8.697263122599659368e+01 8.897263122599659368e+01 9.097263122599659368e+01 9.297263122599659368e+01 9.497263122599659368e+01 9.697263122599659368e+01 9.897263122599659368e+01 1.009726312259965937e+02 1.029726312259965937e+02 1.049726312259965937e+02 1.069726312259965937e+02 1.089726312259965937e+02 1.109726312259965937e+02 1.129726312259965937e+02 1.149726312259965937e+02 1.169726312259965937e+02 1.189726312259965937e+02 1.209726312259965937e+02 1.229726312259965937e+02 1.249726312259965937e+02 1.269726312259965937e+02
6.581793068761734844e+01 6.781793068761734844e+01 6.981793068761734844e+01 7.181793068761734844e+01 7.381793068761734844e+01 7.581793068761734844e+01 7.781793068761734844e+01 7.981793068761734844e+01 8.181793068761734844e+01 8.381793068761734844e+01 8.581793068761734844e+01 8.781793068761734844e+01 8.981793068761734844e+01 9.181793068761734844e+01 9.381793068761734844e+01 9.581793068761734844e+01 9.781793068761734844e+01 9.981793068761734844e+01 1.018179306876173484e+02 1.038179306876173484e+02 1.058179306876173484e+02 1.078179306876173484e+02 1.098179306876173484e+02 1.118179306876173484e+02 1.138179306876173484e+02 1.158179306876173484e+02 1.178179306876173484e+02 1.198179306876173484e+02 1.218179306876173484e+02 1.238179306876173484e+02 1.258179306876173484e+02
6.466323014923808898e+01 6.666323014923808898e+01 6.866323014923808898e+01 7.066323014923808898e+01 7.266323014923808898e+01 7.466323014923808898e+01 7.666323014923808898e+01 7.866323014923808898e+01 8.066323014923808898e+01 8.266323014923808898e+01 8.466323014923808898e+01 8.666323014923808898e+01 8.866323014923808898e+01 9.066323014923808898e+01 9.266323014923808898e+01 9.466323014923808898e+01 9.666323014923808898e+01 9.866323014923808898e+01 1.006632301492380890e+02 1.026632301492380890e+02 1.046632301492380890e+02 1.066632301492380890e+02 1.086632301492380890e+02 1.106632301492380890e+02 1.126632301492380890e+02 1.146632301492380890e+02 1.166632301492380890e+02 1.186632301492380890e+02 1.206632301492380890e+02 1.226632301492380890e+02 1.246632301492380890e+02
6.350852961085883663e+01 6.550852961085882953e+01 6.750852961085882953e+01 6.950852961085882953e+01 7.150852961085882953e+01 7.350852961085882953e+01 7.550852961085882953e+01 7.750852961085882953e+01 7.950852961085882953e+01 8.150852961085882953e+01 8.350852961085882953e+01 8.550852961085882953e+01 8.750852961085882953e+01 8.950852961085882953e+01 9.150852961085882953e+01 9.350852961085882953e+01 9.550852961085882953e+01 9.750852961085882953e+01 9.950852961085882953e+01 1.015085296108588295e+02 1.035085296108588295e+02 1.055085296108588295e+02 1.075085296108588295e+02 1.095085296108588295e+02 1.115085296108588295e+02 1.135085296108588295e+02 1.155085296108588295e+02 1.175085296108588295e+02 1.195085296108588295e+02 1.215085296108588295e+02 1.235085296108588295e+02
6.235382907247958428e+01 6.435382907247958428e+01 6.635382907247958428e+01 6.835382907247958428e+01 7.035382907247958428e+01 7.235382907247958428e+01 7.435382907247958428e+01 7.635382907247958428e+01 7.835382907247958428e+01 8.035382907247958428e+01 8.235382907247958428e+01 8.435382907247958428e+01 8.635382907247958428e+01 8.835382907247958428e+01 9.035382907247958428e+01 9.235382907247958428e+01 9.435382907247958428e+01 9.635382907247958428e+01 9.835382907247958428e+01 1.003538290724795843e+02 1.023538290724795843e+02 1.043538290724795843e+02 1.063538290724795843e+02 1.083538290724795843e+02 1.103538290724795843e+02 1.123538290724795843e+02 1.143538290724795843e+02 1.163538290724795843e+02 1.183538290724795843e+02 1.203538290724795843e+02 1.223538290724795843e+02
