nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 6.197943013854472216e-01 9.789080130984958439e-01 -9.969037296796972036e-01 -9.998450634030844331e-01 -9.993307021589415973e-01 -9.964314005589218759e-01 9.488488297995683052e-01 9.963537875007062450e-01 -9.921045370792925810e-01 -9.999998860766867725e-01 -9.999758508260878642e-01 -9.999686152827516050e-01 -9.999621379566222545e-01 -9.999308289696653418e-01 -9.998375063494492343e-01 -9.993052997715871077e-01 -9.957974093287814688e-01 -9.976892499428388073e-01 -9.993156260758919718e-01 -9.992727570191759501e-01 -9.992860354776621490e-01 -9.991649712198126254e-01 -9.983862465806875308e-01 -9.898960089710443500e-01 9.407208387109825543e-01 9.966865727889548943e-01 9.985483968683112055e-01 9.989224435070944708e-01 9.987541559464282459e-01 9.964089644983449290e-01 9.595488419519203616e-01 -8.389446301952979690e-01 -9.828545947345370681e-01 -9.921962539075601661e-01 -9.948196683838345100e-01 -9.956906096677156093e-01 -9.958020494695949409e-01 -9.951455252047789468e-01 -9.934287522262045256e-01 -9.883528766172594571e-01 -9.712459094293152129e-01 -9.043451138727365279e-01 -6.858717944881790318e-01 -6.874279219240673200e-01 -8.909649273582099793e-01 -9.496833312232916269e-01 -9.506805572428995710e-01 -8.842136175306858359e-01 2.382076035099733174e-02 8.826966291961602096e-01 9.263072263709442034e-01 7.680496464013176761e-01 -6.805924132358308620e-01 -9.206206512823070787e-01 -9.043036502713233116e-01 -3.451057622827754523e-01 8.460560150383081846e-01 9.327857617053095796e-01 9.250938471742063962e-01 8.294391031019980876e-01 nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 5.242250923987872291e-01 4.637105199516338150e-01 -9.999526493250087134e-01 -9.716804933803291355e-01 -9.003397882696179133e-01 -3.034762440563538166e-01 7.002565850177800977e-01 4.396958003589682695e-01 -9.983747786875003527e-01 -9.989255291547961546e-01 -9.982833083513416028e-01 -9.980267738387348375e-01 -9.968531838457415084e-01 -9.938440570376383398e-01 -9.813587326046975257e-01 -9.072842939784524496e-01 -6.775415735192343858e-01 -9.245555323150406180e-01 -9.135799860246973658e-01 -9.371052340660041002e-01 -9.409977293757203487e-01 -9.209788806686427520e-01 -7.948870651536772414e-01 -9.962148035585605133e-02 7.390457907096474877e-01 8.961952169771310039e-01 9.267873258784264934e-01 9.233403640422284120e-01 8.641290112601848206e-01 5.898388215611038987e-01 1.745459854967250021e-02 -4.245463986514545485e-01 -6.381066781281261591e-01 -7.339370488646191903e-01 -7.788369107964107085e-01 -7.886448048435341640e-01 -7.720641398236341990e-01 -7.302967688272777869e-01 -6.385607509695435668e-01 -4.705524206141437626e-01 -2.681119497130187712e-01 -1.101846214335403668e-01 -6.661952697017520242e-02 -1.440626392979272863e-01 -2.645974316420420247e-01 -3.200809763747375358e-01 -2.580773509804537014e-01 -8.171501666777990225e-02 1.431833701872594622e-01 2.636592334492185441e-01 1.959104362224353135e-01 -2.570365619911724880e-02 -2.489072824402683293e-01 -3.072319131168348982e-01 -1.553861562680300956e-01 9.051401961821642361e-02 2.658271020020750997e-01 3.017505064813897353e-01 2.286184643011916207e-01 8.433936082927380451e-02 nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.965436472754607922e-02 6.124240232778120907e-01 6.320063455356587090e-01 -9.276619780767577650e-01 -8.014394177011454623e-01 -5.251287642030934011e-01 4.623052496503175096e-02 2.558241741500718036e-01 -8.607357386711779190e-01 -9.999876411155050882e-01 -9.977718660414921503e-01 -9.970444696817687413e-01 -9.963086559518562479e-01 -9.934790999942109124e-01 -9.832725399769967067e-01 -9.378904428526678716e-01 -5.158471098035951607e-01 9.979427393373179189e-01 -7.301978424440105919e-02 -6.477427300801952281e-01 -7.664634233631896221e-01 -7.870545919885635344e-01 -6.869194545017858200e-01 -3.139190214548958080e-01 3.091738843044458673e-01 6.769617898319632010e-01 7.898916351556467541e-01 8.014851479013872515e-01 7.352287972842709296e-01 5.135334354078818775e-01 1.833496264697851708e-01 -9.154145750090481037e-02 -3.121076287893699286e-01 -4.414335579610491611e-01 -5.202583231084824122e-01 -5.533169837881271036e-01 -5.375457175994161618e-01 -4.897370444961853253e-01 -4.021171020553428455e-01 -2.752629421056821957e-01 -1.392081037396702414e-01 -3.663961183529838850e-02 8.808613823449436969e-03 -2.753450933278486236e-04 -5.275543934141758290e-02 -1.087644527636843078e-01 -1.177502583298155880e-01 -7.367390146726206235e-02 1.630894170844515365e-02 9.968122258427976334e-02 1.023222560590278801e-01 2.324405753787880946e-02 -9.855493743095665449e-02 -1.931873520590040860e-01 -1.630527043330694259e-01 -5.315511700107267146e-02 6.469351363692249501e-02 1.483049048556492056e-01 1.493642895302517148e-01 9.419953930918069374e-02 nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 5.199489646395522024e-01 7.936381530785264760e-01 9.769366477738764543e-01 -5.513408601803369002e-01 -4.707219303366502183e-01 -1.636135466725656407e-01 1.985755670460395608e-03 -6.464001370852666684e-01 -9.911091614826251783e-01 -9.998412087018818672e-01 -9.992543202179751116e-01 -9.994979458679567053e-01 -9.993747474505306760e-01 -9.971991275192449988e-01 -9.815482471949937837e-01 -8.237133662132782863e-01 9.835326895827128935e-01 8.155883987404943802e-01 -9.960386682501660982e-02 -5.241519935095400040e-01 -6.457320899404829229e-01 -6.126815879999371051e-01 -3.705296415437127067e-01 1.281017491554117815e-01 5.467636898882203278e-01 7.206047075350276998e-01 7.553797016938789133e-01 6.999917997578899431e-01 5.141319760829530239e-01 2.259446394216935994e-01 1.376948225367171513e-02 -1.773301336015087881e-01 -3.185282725869734710e-01 -4.098536682170041412e-01 -4.535379137174779252e-01 -4.387169511521509802e-01 -3.895823055377452548e-01 -3.053897783449868730e-01 -1.941311844148073673e-01 -8.035675117143280255e-02 3.168040418225441697e-03 4.128305063726504104e-02 4.270269862068280797e-02 1.497040923830680534e-02 -3.319911254463155104e-02 -5.621220974964252076e-02 -4.291650181789285340e-02 -6.375041960476358731e-03 4.947910710679445656e-02 6.113245342634176377e-02 1.194164027540991352e-02 -6.709689480302306885e-02 -1.449148252343328003e-01 -1.464617534212664940e-01 -9.179065228769053841e-02 -1.668638633870103000e-02 6.281092460990617132e-02 1.052885945378642385e-01 8.483165614213042383e-02 3.120955920227167640e-02 nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.118438875271228206e-01 7.392859203984751826e-01 9.101312076748445667e-01 9.766761829545030915e-01 -1.112718815795125799e-01 -2.159845297258464469e-01 -1.419205580542206580e-01 -4.274480947288173405e-01 -9.273693238934597183e-01 -9.968913966451862230e-01 -9.998799190417426708e-01 -9.996482876882611945e-01 -9.983959326967154491e-01 -9.978282068829443796e-01 -9.997196101644125754e-01 -9.970351360573795896e-01 8.956370418692588542e-01 9.789265967396303392e-01 7.309703403963884183e-01 -2.235870974872313649e-02 -4.256554133947014207e-01 -5.343367574626389782e-01 -4.522038580244334693e-01 -1.473147949039355364e-01 3.150798167540436734e-01 6.251101892799897364e-01 7.380003979114444501e-01 7.287467954327849773e-01 6.066481615596284183e-01 3.639293370663493898e-01 1.223648998310617464e-01 -4.366461256523333778e-02 -2.080718192489653950e-01 -3.259739177863719140e-01 -3.951558161192559315e-01 -3.960881606890236384e-01 -3.456974446384296629e-01 -2.693281159733429408e-01 -1.629694029787299714e-01 -5.519069012545209374e-02 2.535134609020319590e-02 6.780028281119403200e-02 7.330339184363174332e-02 5.712379956481625221e-02 2.462120220518177610e-02 -6.691697247162488316e-03 -1.114013694144779139e-02 -3.549866846882950965e-03 9.572605809559427831e-03 2.370211377381846451e-02 7.241083751707947345e-03 -4.040954111332487747e-02 -1.000323091477781506e-01 -1.296561860678655809e-01 -1.108554843340320839e-01 -6.997229002092529571e-02 -1.734783837197775500e-02 3.766356166811114098e-02 6.583734678450132993e-02 4.757637065978389396e-02 nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 6.610277361270385788e-01 8.960048864861810403e-01 9.716627274028892813e-01 9.550090726140384456e-01 2.317985291345695253e-01 -1.446417159415936959e-01 -5.153127663813650283e-01 -9.068731531158338299e-01 -9.899704775905588949e-01 -9.977877574483817735e-01 -9.964428767702582235e-01 -9.910369593942267574e-01 -9.843163411064680401e-01 -9.839363668475936686e-01 -9.857147004314827932e-01 -9.230288400879189670e-01 9.794492404793567752e-01 9.419208774009044660e-01 6.499420957216782702e-01 -4.854644823856037184e-02 -3.687771055927228647e-01 -4.145213598020384138e-01 -2.876225207702066133e-01 4.282626019267059270e-02 4.423480500507354640e-01 6.672975243080331298e-01 7.171859327477491108e-01 6.398791265979251186e-01 4.516981570992146255e-01 2.225800892003519660e-01 4.357466105107914156e-02 -1.297000824530878116e-01 -2.744519072241121682e-01 -3.634433939209866793e-01 -3.759216297183993749e-01 -3.133023142379677273e-01 -2.207000941539236372e-01 -1.053946259650832828e-01 2.361640097729530985e-03 7.104077032612629572e-02 1.067927240118111687e-01 1.057229728298709759e-01 8.181269190395848434e-02 5.954951519599537002e-02 3.935629372977481749e-02 3.095465599798239570e-02 1.984171463312172506e-02 4.389199571204498510e-03 -1.083166590631633348e-02 -3.149294523332758083e-02 -5.182882303079836689e-02 -7.806926544585100769e-02 -9.397265236118244880e-02 -9.557240071273921667e-02 -8.285958679016562634e-02 -5.568655955826857379e-02 -1.971914563352580863e-02 1.151409157177941955e-02 3.049594129120537789e-02 1.599201670191838925e-02 nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.489933149425389514e-01 8.303470728272701606e-01 9.309723860808112317e-01 9.761640703672548325e-01 9.877119410863692828e-01 4.674663169860402978e-01 -3.826052201407623143e-01 -8.654626466233376059e-01 -9.817923467715766739e-01 -9.960568308854717001e-01 -9.957462888290704583e-01 -9.896688129149447954e-01 -9.786979395639048285e-01 -9.707023708292453756e-01 -9.710353366845235756e-01 -9.617981788924837572e-01 4.997341575130888058e-01 9.883219847273889691e-01 9.529943997538596889e-01 6.654311140112895151e-01 8.582681852749402766e-04 -3.020742969767153951e-01 -3.477543261885334691e-01 -2.172146654482614014e-01 8.124951079624950778e-02 4.147941834523098947e-01 6.137327872789160033e-01 6.377500025374343018e-01 5.300197998138382882e-01 3.463049393396540609e-01 1.623226327052796070e-01 -1.699526342101254778e-02 -1.929266621689328387e-01 -3.220870884193703376e-01 -3.763020986868232387e-01 -3.334667762624247689e-01 -2.316697803174142534e-01 -1.073135835482913192e-01 1.172178013504548109e-02 9.148147418328576863e-02 1.288135011782167716e-01 1.345419699388925583e-01 1.089021882828505178e-01 7.702124918843469836e-02 6.265767134808253314e-02 6.015166997075266364e-02 5.109486650799079793e-02 2.852490211802927167e-02 -3.361659038132213013e-03 -4.813380142156590408e-02 -7.089606268900992825e-02 -7.331247134423934941e-02 -6.617826053644440543e-02 -6.241237571116323851e-02 -7.204349137191025376e-02 -7.227713551742320774e-02 -5.564946533459300126e-02 -2.889883341085076537e-02 4.479428501768795276e-04 1.674489533307017483e-02 nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 7.353500250793006954e-01 9.109599666249943439e-01 9.482373143281386252e-01 9.787840255201079032e-01 9.963134816102221514e-01 2.167507271988166617e-01 -8.982614187901963865e-01 -9.870421716295434411e-01 -9.975825997427721914e-01 -9.970606211864804225e-01 -9.915955611202288411e-01 -9.793628158637465164e-01 -9.666631293387129009e-01 -9.631086879728989469e-01 -9.593850618256632989e-01 -8.908356625847807519e-01 9.880190073370177517e-01 9.958780298512577289e-01 9.523888725702005509e-01 5.947245375839480541e-01 -2.188884992546087649e-02 -2.674255615703549083e-01 -2.827370169393220722e-01 -1.278605620023903766e-01 1.374333188498582936e-01 3.842981304721487246e-01 5.098689899872339559e-01 4.925364069425841596e-01 3.703744881498107211e-01 2.236284379206845974e-01 5.515875955318868401e-02 -1.316067771356443927e-01 -2.846852245529615799e-01 -3.689381805550795979e-01 -3.480073171413232691e-01 -2.431186658468523221e-01 -1.070410541546433225e-01 2.314399347883436611e-02 1.049802427984100339e-01 1.439787866163014796e-01 1.498689428883216712e-01 1.232218210453061707e-01 8.682039916117441358e-02 6.710305268135495493e-02 7.177133003525708321e-02 8.465173757144725530e-02 6.847679859969234284e-02 2.288996672234627772e-02 -3.755264467254650074e-02 -8.412885102031937568e-02 -8.351604584875164938e-02 -5.686476545738391314e-02 -3.538060696123139504e-02 -4.172839921278775205e-02 -6.549029906617274965e-02 -6.873134659737974161e-02 -4.917170791922262363e-02 -1.649386319264136216e-02 7.320413113720466644e-03 8.662219906779556472e-03 nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.890506205408029328e-01 8.712034614533358257e-01 9.327720386016660203e-01 9.493690311435577511e-01 9.635874822326903066e-01 9.837021366699858493e-01 -9.706744379663784228e-01 -9.964543583911514846e-01 -9.993155955232514431e-01 -9.995148735934800133e-01 -9.969102664800898461e-01 -9.877117958152191735e-01 -9.729469602732202516e-01 -9.633698234548190298e-01 -9.606445878620086809e-01 -9.482784758344980913e-01 -7.516485308938248844e-01 9.997231625512188469e-01 9.999350061180423133e-01 9.808554346665437906e-01 7.529183777208572348e-01 1.212797572723870593e-01 -2.056250525381918826e-01 -2.370926625894012874e-01 -1.169886049393725758e-01 7.717716454836028028e-02 2.574508205111499248e-01 3.377212285463727093e-01 3.165171967273461284e-01 2.373384097610784782e-01 1.258339481833724571e-01 -3.163860193834663187e-02 -2.050815658995029933e-01 -3.342125408076949133e-01 -3.648108246545546662e-01 -2.900774741944221469e-01 -1.564739034759778935e-01 -1.620554025792415517e-02 7.816967461914481330e-02 1.200117993885849305e-01 1.234408529173431912e-01 1.006191612419855552e-01 6.489635854362629797e-02 4.256109888137531855e-02 4.793950498101594293e-02 9.242011866758957639e-02 1.454871800679910510e-01 1.191643159274010794e-01 3.434606698053802032e-02 -5.329043727727642704e-02 -8.409183565821409800e-02 -6.310706219102157899e-02 -3.535761901849414357e-02 -2.410163511164811756e-02 -3.896325523797617568e-02 -5.511667514855966149e-02 -5.499067082887371810e-02 -2.063318158920536549e-02 9.355644568496751176e-03 1.803318406888624811e-02 nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.233203182149220201e-01 9.331183242749050422e-01 9.481240566854332030e-01 9.531603671000066225e-01 9.570042873347185397e-01 8.952720674143473945e-01 -9.973981908518222417e-01 -9.999439582935824022e-01 -9.997251410581945441e-01 -9.980957104961676318e-01 -9.905311012759174805e-01 -9.755451986461647351e-01 -9.629795323782524008e-01 -9.597954593056970962e-01 -9.545699708310882992e-01 -9.250746587017772971e-01 8.835523491513338490e-01 9.999998191307570838e-01 9.993325049300129104e-01 9.718269991943054853e-01 7.073151501113940087e-01 8.302344804242030307e-02 -1.931719898576335914e-01 -2.000159232365733841e-01 -7.054973951175186331e-02 7.562002728790387374e-02 1.819680434724458284e-01 2.098559588517297791e-01 1.760170627187638004e-01 1.246291935495352915e-01 9.932578801502091326e-03 -1.462896088497879499e-01 -2.869462251931382823e-01 -3.577973385646956994e-01 -3.191424097373508073e-01 -2.067562967053698797e-01 -6.910389134597695604e-02 2.656788137792253160e-02 5.967121235210817026e-02 4.900736739253187119e-02 8.871615725052697798e-03 -3.220076038358585940e-02 -4.245426147795416244e-02 -2.936105677291687630e-02 3.910380891965631323e-02 1.571704919273453072e-01 2.173540686112364617e-01 1.687923247934301207e-01 5.560801803973108859e-02 -3.268547381892914633e-02 -5.030614624229993309e-02 -4.279347790494508752e-02 -3.742315355850130143e-02 -4.254635000538772166e-02 -4.020656627610343092e-02 -3.184190106747418481e-02 -1.596593486364704037e-03 2.000424593992489522e-02 2.043621718207756094e-02 1.396969313205289644e-02 nan nan nan nan nan
